case_id,variant_id,query_text,canonical_query,query_variant_family,variant_operator,variant_subtype,severity,query_types,intended_poi_id,acceptable_poi_ids,primary_sampling_stratum,review_status,generator_version
g150-147,g150-147-v6,Chè Cô Hương An Đà Hải Phònf,Chè Cô Hương An Đà Hải Phòng,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|category|street|name_area|typo|lang_vi,osm:node/5938438385,osm:node/5938438385,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-148,g150-148-v1,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,CLEAN,canonical,,CLEAN,exact_name|landmark|street|name_area|lang_vi,osm:way/1326441936,osm:way/1326441936,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-148,g150-148-v2,Chua Pho Da Phan Chau Trinh Da Nang,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1326441936,osm:way/1326441936,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-148,g150-148-v3,Chùa Phổ Đà Hải Châu,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,ALIAS,name_area,,CLEAN,name_area|landmark|street|lang_vi,osm:way/1326441936,osm:way/1326441936,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-148,g150-148-v4,Chùa Phổ Đà 340 Phan Châu Trinh,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:way/1326441936,osm:way/1326441936,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-148,g150-148-v5,Chùa Phoor Đà Phan Châu Trinh Đà Nẵng,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1326441936,osm:way/1326441936,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-148,g150-148-v6,Chùa Phổ Đà Phan Châu Chinh Đà Nẵng,Chùa Phổ Đà Phan Châu Trinh Đà Nẵng,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:way/1326441936,osm:way/1326441936,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-149,g150-149-v1,Bến xe Long An Quốc lộ 1 Tân An,Bến xe Long An Quốc lộ 1 Tân An,CLEAN,canonical,,CLEAN,exact_name|landmark|street|name_area|lang_vi,osm:node/4452037189,osm:node/4452037189,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-149,g150-149-v2,Ben xe Long An Quoc lo 1 Tan An,Bến xe Long An Quốc lộ 1 Tân An,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:node/4452037189,osm:node/4452037189,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-149,g150-149-v3,BX Long An Tân An,Bến xe Long An Quốc lộ 1 Tân An,ALIAS,abbreviation,,CLEAN,abbreviation|landmark|street|name_area|lang_vi,osm:node/4452037189,osm:node/4452037189,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-149,g150-149-v4,Bến xe khách Long An 113 Quốc lộ 1,Bến xe Long An Quốc lộ 1 Tân An,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:node/4452037189,osm:node/4452037189,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-149,g150-149-v5,Bến xe Long An Quoocs lộ 1 Tân An,Bến xe Long An Quốc lộ 1 Tân An,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:node/4452037189,osm:node/4452037189,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-149,g150-149-v6,Bến xe Nông An Quốc lộ 1 Tân An,Bến xe Long An Quốc lộ 1 Tân An,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|street|name_area|typo|lang_vi,osm:node/4452037189,osm:node/4452037189,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-150,g150-150-v1,Bến xe khách Ninh Bình Lê Đại Hành,Bến xe khách Ninh Bình Lê Đại Hành,CLEAN,canonical,,CLEAN,exact_name|landmark|street|lang_vi,osm:way/249665232,osm:way/249665232,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-150,g150-150-v2,Ben xe khach Ninh Binh Le Dai Hanh,Bến xe khách Ninh Bình Lê Đại Hành,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|street|typo|lang_vi,osm:way/249665232,osm:way/249665232,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-150,g150-150-v3,BX Ninh Bình Hoa Lư,Bến xe khách Ninh Bình Lê Đại Hành,ALIAS,abbreviation,,CLEAN,abbreviation|landmark|street|lang_vi,osm:way/249665232,osm:way/249665232,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-150,g150-150-v4,Bến xe trung tâm Ninh Bình 207 Lê Đại Hành,Bến xe khách Ninh Bình Lê Đại Hành,ALIAS,name_address,,CLEAN,name_address|landmark|lang_vi,osm:way/249665232,osm:way/249665232,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-150,g150-150-v5,Bến xe khách Ninh Bình Lee Đại Hành,Bến xe khách Ninh Bình Lê Đại Hành,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|street|typo|lang_vi,osm:way/249665232,osm:way/249665232,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-150,g150-150-v6,Bến xe khách Linh Bình Lê Đại Hành,Bến xe khách Ninh Bình Lê Đại Hành,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|landmark|street|typo|lang_vi,osm:way/249665232,osm:way/249665232,code_transit_landmark,accepted,search20-stage1-query-variants@1
g150-151,g150-151-v1,S3.01 Vinhomes Grand Park,S3.01 Vinhomes Grand Park,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_mixed,osm:way/1223236000,osm:way/1223236000,building_code,accepted,search20-stage1-query-variants@1
g150-151,g150-151-v2,S3.01 Vinhomes Grand Park TP Thủ Đức,S3.01 Vinhomes Grand Park,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_mixed,osm:way/1223236000,osm:way/1223236000,building_code,accepted,search20-stage1-query-variants@1
g150-151,g150-151-v3,S301 Vinhomes Grand Park,S3.01 Vinhomes Grand Park,MECHANICAL_TYPO,char_delete,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223236000,osm:way/1223236000,building_code,accepted,search20-stage1-query-variants@1
g150-151,g150-151-v4,Tòa S3.01 Rainbow Vinhomes Grand Park,S3.01 Vinhomes Grand Park,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_mixed,osm:way/1223236000,osm:way/1223236000,building_code,accepted,search20-stage1-query-variants@1
g150-151,g150-151-v5,S3.01 Vinhomes Grand Pawk,S3.01 Vinhomes Grand Park,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223236000,osm:way/1223236000,building_code,accepted,search20-stage1-query-variants@1
g150-151,g150-151-v6,S3.01 Vinhpmes Grand Park,S3.01 Vinhomes Grand Park,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223236000,osm:way/1223236000,building_code,accepted,search20-stage1-query-variants@1
g150-152,g150-152-v1,S3.02 Vinhomes Grand Park,S3.02 Vinhomes Grand Park,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_mixed,osm:way/1223235998,osm:way/1223235998,building_code,accepted,search20-stage1-query-variants@1
g150-152,g150-152-v2,S302 Vinhomes Grand Park,S3.02 Vinhomes Grand Park,MECHANICAL_TYPO,char_delete,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235998,osm:way/1223235998,building_code,accepted,search20-stage1-query-variants@1
g150-152,g150-152-v3,S3.02 Vinhome Grand Park,S3.02 Vinhomes Grand Park,MECHANICAL_TYPO,char_delete,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235998,osm:way/1223235998,building_code,accepted,search20-stage1-query-variants@1
g150-152,g150-152-v4,Tòa S3.02 Rainbow Quận 9,S3.02 Vinhomes Grand Park,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_mixed,osm:way/1223235998,osm:way/1223235998,building_code,accepted,search20-stage1-query-variants@1
g150-152,g150-152-v5,S3.02 Vinhomees Grand Park,S3.02 Vinhomes Grand Park,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235998,osm:way/1223235998,building_code,accepted,search20-stage1-query-variants@1
g150-152,g150-152-v6,S3.02 Vinhomes Grsnd Park,S3.02 Vinhomes Grand Park,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235998,osm:way/1223235998,building_code,accepted,search20-stage1-query-variants@1
g150-153,g150-153-v1,S3.03 Vinhomes Grand Park,S3.03 Vinhomes Grand Park,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_mixed,osm:way/1223235999,osm:way/1223235999,building_code,accepted,search20-stage1-query-variants@1
g150-153,g150-153-v2,S303 Vinhomes Grand Park,S3.03 Vinhomes Grand Park,MECHANICAL_TYPO,char_delete,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235999,osm:way/1223235999,building_code,accepted,search20-stage1-query-variants@1
g150-153,g150-153-v3,Tòa S3.03 Vinhomes Grand Park Long Bình,S3.03 Vinhomes Grand Park,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_mixed,osm:way/1223235999,osm:way/1223235999,building_code,accepted,search20-stage1-query-variants@1
g150-153,g150-153-v4,S3.03 Rainbow Grand Park,S3.03 Vinhomes Grand Park,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_mixed,osm:way/1223235999,osm:way/1223235999,building_code,accepted,search20-stage1-query-variants@1
g150-153,g150-153-v5,S3.03 Vinhomes Grand Pask,S3.03 Vinhomes Grand Park,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235999,osm:way/1223235999,building_code,accepted,search20-stage1-query-variants@1
g150-153,g150-153-v6,S3.03 Vinhomes Grans Park,S3.03 Vinhomes Grand Park,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223235999,osm:way/1223235999,building_code,accepted,search20-stage1-query-variants@1
g150-154,g150-154-v1,17T8 Trung Hòa Nhân Chính,17T8 Trung Hòa Nhân Chính,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_vi,osm:way/136259406,osm:way/136259406,building_code,accepted,search20-stage1-query-variants@1
g150-154,g150-154-v2,17T8 Trung Hoa Nhan Chinh,17T8 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259406,osm:way/136259406,building_code,accepted,search20-stage1-query-variants@1
g150-154,g150-154-v3,Tòa 17T8 Trung Hòa,17T8 Trung Hòa Nhân Chính,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_vi,osm:way/136259406,osm:way/136259406,building_code,accepted,search20-stage1-query-variants@1
g150-154,g150-154-v4,Chung cư 17T8 Cầu Giấy,17T8 Trung Hòa Nhân Chính,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_vi,osm:way/136259406,osm:way/136259406,building_code,accepted,search20-stage1-query-variants@1
g150-154,g150-154-v5,17T8 Trung Hòa Nhaan Chính,17T8 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259406,osm:way/136259406,building_code,accepted,search20-stage1-query-variants@1
g150-154,g150-154-v6,17T8 Chung Hòa Nhân Chính,17T8 Trung Hòa Nhân Chính,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259406,osm:way/136259406,building_code,accepted,search20-stage1-query-variants@1
g150-155,g150-155-v1,18T1 Trung Hòa Nhân Chính,18T1 Trung Hòa Nhân Chính,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_vi,osm:way/136259414,osm:way/136259414,building_code,accepted,search20-stage1-query-variants@1
g150-155,g150-155-v2,18T1 Trung Hoa Nhan Chinh,18T1 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259414,osm:way/136259414,building_code,accepted,search20-stage1-query-variants@1
g150-155,g150-155-v3,Tòa 18T1 Trung Hòa,18T1 Trung Hòa Nhân Chính,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_vi,osm:way/136259414,osm:way/136259414,building_code,accepted,search20-stage1-query-variants@1
g150-155,g150-155-v4,Chung cư 18T1 Thanh Xuân,18T1 Trung Hòa Nhân Chính,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_vi,osm:way/136259414,osm:way/136259414,building_code,accepted,search20-stage1-query-variants@1
g150-155,g150-155-v5,18T1 Trung Hoaf Nhân Chính,18T1 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259414,osm:way/136259414,building_code,accepted,search20-stage1-query-variants@1
g150-155,g150-155-v6,18T1 Chung Hòa Nhân Chính,18T1 Trung Hòa Nhân Chính,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259414,osm:way/136259414,building_code,accepted,search20-stage1-query-variants@1
g150-156,g150-156-v1,18T2 Trung Hòa Nhân Chính,18T2 Trung Hòa Nhân Chính,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_vi,osm:way/136259416,osm:way/136259416,building_code,accepted,search20-stage1-query-variants@1
g150-156,g150-156-v2,18T2 Trung Hoa Nhan Chinh,18T2 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259416,osm:way/136259416,building_code,accepted,search20-stage1-query-variants@1
g150-156,g150-156-v3,Tòa nhà 18T2 Lê Văn Lương,18T2 Trung Hòa Nhân Chính,ALIAS,name_address,,CLEAN,name_address|code|landmark|lang_vi,osm:way/136259416,osm:way/136259416,building_code,accepted,search20-stage1-query-variants@1
g150-156,g150-156-v4,Chung cư 18T2 Cầu Giấy,18T2 Trung Hòa Nhân Chính,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_vi,osm:way/136259416,osm:way/136259416,building_code,accepted,search20-stage1-query-variants@1
g150-156,g150-156-v5,18T2 Trung Hòa Nhaan Chính,18T2 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259416,osm:way/136259416,building_code,accepted,search20-stage1-query-variants@1
g150-156,g150-156-v6,18T2 Trung Hòa Nhân Trính,18T2 Trung Hòa Nhân Chính,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259416,osm:way/136259416,building_code,accepted,search20-stage1-query-variants@1
g150-157,g150-157-v1,17T2 Trung Hòa Nhân Chính,17T2 Trung Hòa Nhân Chính,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_vi,osm:way/136259420,osm:way/136259420,building_code,accepted,search20-stage1-query-variants@1
g150-157,g150-157-v2,17T2 Trung Hoa Nhan Chinh,17T2 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259420,osm:way/136259420,building_code,accepted,search20-stage1-query-variants@1
g150-157,g150-157-v3,Tòa 17T2 Hoàng Đạo Thúy,17T2 Trung Hòa Nhân Chính,ALIAS,name_address,,CLEAN,name_address|code|landmark|lang_vi,osm:way/136259420,osm:way/136259420,building_code,accepted,search20-stage1-query-variants@1
g150-157,g150-157-v4,Chung cư 17T2 Trung Hòa,17T2 Trung Hòa Nhân Chính,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_vi,osm:way/136259420,osm:way/136259420,building_code,accepted,search20-stage1-query-variants@1
g150-157,g150-157-v5,17T2 Trung Hoaf Nhân Chính,17T2 Trung Hòa Nhân Chính,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259420,osm:way/136259420,building_code,accepted,search20-stage1-query-variants@1
g150-157,g150-157-v6,17T2 Chung Hòa Nhân Chính,17T2 Trung Hòa Nhân Chính,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|code|landmark|typo|lang_vi,osm:way/136259420,osm:way/136259420,building_code,accepted,search20-stage1-query-variants@1
g150-158,g150-158-v1,Masteri An Phú Tòa RIO,Masteri An Phú Tòa RIO,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_mixed,osm:node/9998882817,osm:node/9998882817,building_code,accepted,search20-stage1-query-variants@1
g150-158,g150-158-v2,Masteri An Phu Toa RIO,Masteri An Phú Tòa RIO,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:node/9998882817,osm:node/9998882817,building_code,accepted,search20-stage1-query-variants@1
g150-158,g150-158-v3,Tháp Rio Masteri An Phú Xa Lộ Hà Nội,Masteri An Phú Tòa RIO,ALIAS,name_address,,CLEAN,name_address|code|landmark|lang_mixed,osm:node/9998882817,osm:node/9998882817,building_code,accepted,search20-stage1-query-variants@1
g150-158,g150-158-v4,Tòa Rio Masteri Quận 2,Masteri An Phú Tòa RIO,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_mixed,osm:node/9998882817,osm:node/9998882817,building_code,accepted,search20-stage1-query-variants@1
g150-158,g150-158-v5,Masteri An Phus Tòa RIO,Masteri An Phú Tòa RIO,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|code|landmark|typo|lang_mixed,osm:node/9998882817,osm:node/9998882817,building_code,accepted,search20-stage1-query-variants@1
g150-158,g150-158-v6,Masteei An Phú Tòa RIO,Masteri An Phú Tòa RIO,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:node/9998882817,osm:node/9998882817,building_code,accepted,search20-stage1-query-variants@1
g150-159,g150-159-v1,S3.05 Vinhomes Grand Park,S3.05 Vinhomes Grand Park,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_mixed,osm:way/1223236001,osm:way/1223236001,building_code,accepted,search20-stage1-query-variants@1
g150-159,g150-159-v2,S305 Vinhomes Grand Park,S3.05 Vinhomes Grand Park,MECHANICAL_TYPO,char_delete,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223236001,osm:way/1223236001,building_code,accepted,search20-stage1-query-variants@1
g150-159,g150-159-v3,Tòa nhà S3.05 phân khu Rainbow,S3.05 Vinhomes Grand Park,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_mixed,osm:way/1223236001,osm:way/1223236001,building_code,accepted,search20-stage1-query-variants@1
g150-159,g150-159-v4,S3.05 Vinhome Grand Park Thủ Đức,S3.05 Vinhomes Grand Park,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_mixed,osm:way/1223236001,osm:way/1223236001,building_code,accepted,search20-stage1-query-variants@1
g150-159,g150-159-v5,S3.05 Vinhomes Grand Pawk,S3.05 Vinhomes Grand Park,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223236001,osm:way/1223236001,building_code,accepted,search20-stage1-query-variants@1
g150-159,g150-159-v6,S3.05 Vinhpmes Grand Park,S3.05 Vinhomes Grand Park,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/1223236001,osm:way/1223236001,building_code,accepted,search20-stage1-query-variants@1
g150-160,g150-160-v1,S4.02 Vinhomes Smart City,S4.02 Vinhomes Smart City,CLEAN,canonical,,CLEAN,exact_name|code|landmark|lang_mixed,osm:way/843455310,osm:way/843455310,building_code,accepted,search20-stage1-query-variants@1
g150-160,g150-160-v2,S402 Vinhomes Smart City,S4.02 Vinhomes Smart City,MECHANICAL_TYPO,char_delete,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/843455310,osm:way/843455310,building_code,accepted,search20-stage1-query-variants@1
g150-160,g150-160-v3,Tòa S4.02 Tây Mỗ Nam Từ Liêm,S4.02 Vinhomes Smart City,ALIAS,name_area,,CLEAN,name_area|code|landmark|lang_mixed,osm:way/843455310,osm:way/843455310,building_code,accepted,search20-stage1-query-variants@1
g150-160,g150-160-v4,S4.02 Sapphire 4 Smart City,S4.02 Vinhomes Smart City,ALIAS,code_short,,CLEAN,code|short_name|landmark|lang_mixed,osm:way/843455310,osm:way/843455310,building_code,accepted,search20-stage1-query-variants@1
g150-160,g150-160-v5,S4.02 Vinhomes Smawt City,S4.02 Vinhomes Smart City,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/843455310,osm:way/843455310,building_code,accepted,search20-stage1-query-variants@1
g150-160,g150-160-v6,S4.02 Vinhomes Smaet City,S4.02 Vinhomes Smart City,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|code|landmark|typo|lang_mixed,osm:way/843455310,osm:way/843455310,building_code,accepted,search20-stage1-query-variants@1
g150-161,g150-161-v1,Tòa S2 Sun Grand City Thụy Khuê,Tòa S2 Sun Grand City Thụy Khuê,CLEAN,canonical,,CLEAN,exact_name|code|landmark|street|lang_mixed,osm:way/933218908,osm:way/933218908,building_code,accepted,search20-stage1-query-variants@1
